,p_prism,p_gpm,p_dmet,p_chirps,p_psn
2006-03-31,0.5184775107179957,0.7993432335141436,0.5751563120182961,0.6078008552241269,0.6978326510846987
2006-04-30,0.3917414555171439,0.6355618051435638,0.37762860917300806,0.3655954532104585,0.6561539628702843
2006-05-31,0.04190806385591939,0.06751417399468235,0.047992323280554756,0.04675165112144354,0.05814764145786065
2006-06-30,0.001134323340048267,0.011651471477405,0.0,0.011794517924248462,0.005290658761467212
2006-07-31,0.0,0.0005536419252805975,0.0,0.0029830508284700475,0.0002112403487345182
2006-08-31,2.3682781880389816e-06,0.0005120926587643453,0.0,0.0059475205284418,0.000346340257488736
2006-09-30,0.0002459723401122227,0.00035668056831830583,0.0,0.010891156596957396,7.171439620239859e-05
2006-10-31,0.005398001120042531,0.016591832547593898,0.0026670849973102688,0.03284677627593084,0.028359584440865122
2006-11-30,0.16265145150496046,0.27696774298874555,0.17075253246884953,0.23775649259103307,0.28439146274420096
2006-12-31,0.27655310924436516,0.47688249773339575,0.2895049067156923,0.38066872286989045,0.39949312214655275
2007-01-31,0.0030161020153434996,0.05455843368668475,0.0,0.04106096338684024,0.059279059255626536
2007-02-28,0.36941984762154767,0.7015637875432479,0.4301804257606266,0.4526348428998661,0.5709578141192492
2007-03-31,0.014462881079919259,0.06212936953530904,0.021711851922965285,0.07295398345332992,0.06828194768861894
2007-04-30,0.1314481838561027,0.19169680760246113,0.15681546968999707,0.13552734938124988,0.16445046923244608
2007-05-31,0.038588281509356274,0.05139967489840799,0.04733470605051008,0.04049008153061038,0.05332093277930775
2007-06-30,0.00622031229582858,0.026485826835337924,0.00925298397021415,0.02057142111662098,0.018826255225192927
2007-07-31,0.011425127356407062,0.01689354367848564,0.007781564985301271,0.0032406362869559038,0.009291624736883134
2007-08-31,0.0,0.00047801667922571896,0.0,0.0058569956742331826,0.0002399029065186019
2007-09-30,0.029964133290576064,0.04813413035325892,0.03691726859644746,0.029656116698948017,0.040013515643052146
2007-10-31,0.11963882309121965,0.16458002290930648,0.14018573626879816,0.11547311544618925,0.20651008576696459
2007-11-30,0.06265351925391217,0.0682637245395264,0.04485418321825839,0.07283709469457236,0.06515290863994239
2007-12-31,0.28952863281976426,0.4227089530965459,0.34616286749973435,0.3180597892819337,0.38468289954766055
2008-01-31,0.5898925100932589,0.7652098116243817,0.5999548667139866,0.6189980109376515,0.6371068165189353
2008-02-29,0.2310394299314127,0.3283084486993556,0.22597335573937496,0.25503959742543236,0.2323165217962749
2008-03-31,0.016547596229815113,0.04585731768299487,0.007608321759503524,0.07443848496429432,0.1217575984669571
2008-04-30,0.014427675105892964,0.03207644761511464,0.013543868582057236,0.04838016132588503,0.07407508343459196
2008-05-31,0.006862445150925992,0.016470390188968606,0.004790935471940744,0.024710032540656124,0.044321530680262775
2008-06-30,0.0,0.003909667059336174,0.0,0.0113292773612998,0.007527785303014274
2008-07-31,0.0,0.0004722757797559306,0.0,0.002704627842140855,0.0047567014603970646
2008-08-31,0.0014281446381530596,0.000984674762544779,0.0,0.006038848386180998,0.0031854553991218447
2008-09-30,0.0001247969642344589,0.0003750848287101137,0.0,0.010787630840555684,0.01053378974462491
2008-10-31,0.07731853021190505,0.1053402627609846,0.1490396968601569,0.11963797013350681,0.08445022607181363
2008-11-30,0.15423446569064742,0.225997829198269,0.15678689499794932,0.19339500933036383,0.2650041607143512
2008-12-31,0.1689838219761014,0.3013845059484159,0.21206922503437692,0.20418795225994413,0.2402012414830881
2009-01-31,0.08954336605173727,0.17320439020881362,0.1308374934397839,0.11462027075746169,0.19435616914333487
2009-02-28,0.4292283410894054,0.7731276973463369,0.5618851265705791,0.5719627227280849,0.453897844118749
2009-03-31,0.15606644486711457,0.2800980694862939,0.1507630504283201,0.21051558744624116,0.2840796942475093
2009-04-30,0.03420531806939547,0.05711222298041201,0.03509263098156378,0.0636000390032081,0.13250894056490434
2009-05-31,0.12058062787038423,0.16962990777324663,0.1262840162225501,0.10477709023850995,0.12646936278480822
2009-06-30,0.02736401097569543,0.05345907169382223,0.033632296105024634,0.037682415168309294,0.07255340122952603
2009-07-31,0.0,0.0005660251429264369,0.0,0.0026905379712036997,0.0021893231311750786
2009-08-31,9.391146211598146e-05,0.002083500819882616,0.0,0.00597757222903336,0.0049151781102805105
2009-09-30,0.017687304535919934,0.016756121378709146,0.02675177319264698,0.020348063848915094,0.02989686800646531
2009-10-31,0.15675320576269675,0.2058861032922903,0.16668259200537142,0.1544748160801779,0.22298405637768393
2009-11-30,0.07127699390696958,0.11174488384951402,0.10598877195448739,0.1255277625911117,0.15653308676909694
2009-12-31,0.21952071298211404,0.32908034426591093,0.2421501665500824,0.25903714602704075,0.30530442664993834
2010-01-31,0.5568634786259495,0.7960977853689644,0.5872557308115163,0.7270684237207592,0.5179993938750778
2010-02-28,0.22077001821561634,0.3670148577571742,0.2297737098731315,0.3254121456046577,0.30127789653318315
2010-03-31,0.14922468898029176,0.23441214307409203,0.13685972686105624,0.16292280042105373,0.23070415491924648
2010-04-30,0.30093143782153015,0.44966816122860015,0.3601776801408887,0.294688809979797,0.35340529018933536
2010-05-31,0.07553653423912428,0.1387180367159559,0.09845210579856477,0.07783021359167824,0.11120277512623851
2010-06-30,0.000844358245732108,0.010893475992320826,0.0007959168766771458,0.013148124128208368,0.03425752436364761
2010-07-31,0.0,0.0009450673543270209,0.0,0.0027265012492300716,0.0040969073918237925
2010-08-31,0.00029528626862590425,0.001263171436251824,1.5745953633001365e-05,0.0060810175576526595,0.009447919430269501
2010-09-30,0.010877474606962019,0.005345484909772452,0.006438261885515088,0.013289149398137629,0.01768582079009921
2010-10-31,0.2113238761142526,0.2763013829176006,0.21630929615482958,0.19507280472066235,0.2703608327526465
2010-11-30,0.22830559109774634,0.3653462010430678,0.2678080546383535,0.2758959070060438,0.3595675541693954
2010-12-31,0.5560622493355896,0.8034831586365311,0.575972441894062,0.6424816137650766,0.6316527114444178
2011-01-31,0.1372503713299731,0.11773367533792276,0.1342800023439026,0.1563038637317534,0.1866503722256477
2011-02-28,0.36056933004364344,0.4564871472041849,0.3396312447565758,0.27891897375242153,0.2869462818583528
2011-03-31,0.6612088502927967,0.8368494130228636,0.6137490777953898,0.6783428078334398,0.6339542312053243
2011-04-30,0.04351575078763227,0.10957795572202053,0.030938488075336952,0.06993993754993173,0.1563339517092714
2011-05-31,0.16525768610151348,0.17184858342678525,0.21049492070765258,0.1210147422503896,0.15915254150098532
2011-06-30,0.13366201834862557,0.17049712228022074,0.1442807258474998,0.04007097185262525,0.11899112261093293
2011-07-31,0.0,0.0027968231819543886,0.0,0.0026853364915027387,0.0035800093551832607
2011-08-31,0.0,0.0020800833589360635,0.0,0.00586192654126958,0.0008039485576093585
2011-09-30,0.0011129307371634976,0.008455795726091973,0.002099610974371552,0.013653234857118376,0.011870895473082385
2011-10-31,0.17341638802217038,0.17383040798656738,0.12348484089915998,0.1479282065771457,0.13661678808110408
2011-11-30,0.09719002339686478,0.1791227263784138,0.12744976408147912,0.1529693677374784,0.2120831604500566
2011-12-31,0.01441057714681774,0.10706153994533438,0.011347218647667813,0.05846005167181215,0.08189570185348277
2012-01-31,0.31353786388278615,0.483535686629716,0.3217714637440888,0.4328247071632378,0.3753756683192283
2012-02-29,0.07857070129807561,0.19856339464727696,0.09901406462549643,0.1452971034498154,0.16675609193517604
2012-03-31,0.4754090144790131,0.521820024427418,0.4391796213577983,0.4901315606386564,0.46153631637872067
2012-04-30,0.22718852149468033,0.23051720764344932,0.18956473897533527,0.23779440564313084,0.23953421267945155
2012-05-31,0.0004157253902635934,0.03577096064557771,0.0005431251179283412,0.021974616024332674,0.019744554312586208
2012-06-30,0.009298064145228577,0.026306770437499766,0.0074469198965576725,0.01652686490251294,0.022156238987579405
2012-07-31,0.0,0.0044655625242618615,5.336539632198751e-07,0.002717407577476397,0.004530411606697135
2012-08-31,0.0,0.0027832067338534948,0.0,0.006371842954409389,0.005463566179755491
2012-09-30,0.0,0.005041557600390327,0.0,0.01423603866670949,0.009498002863171404
2012-10-31,0.09207773502368279,0.10351246229860805,0.15085907296321754,0.11740379513625894,0.09100504168466773
2012-11-30,0.3515258380215396,0.48849202507260997,0.39383863259174673,0.4187807222778097,0.50374148455058
2012-12-31,0.588307508338458,0.7551239362680805,0.5908120457432361,0.6730437372002586,0.6443604832014269
2013-01-31,0.06341936295384998,0.19794072671602972,0.05913960520488125,0.14028741631064995,0.12779303887873383
2013-02-28,0.03412881005884545,0.12499540902164358,0.04006413064018744,0.06856720093410779,0.07867256046949879
2013-03-31,0.11807162427685364,0.2126755365672793,0.159988795326146,0.17427906905411653,0.17920616476275383
2013-04-30,0.06302625033485612,0.12126431740859446,0.05901564849985774,0.06560245383698593,0.12435210373085985
2013-05-31,0.022355763250305558,0.048292104302774336,0.020901182777889556,0.04383506987071715,0.043487116416033214
2013-06-30,0.042139431786947276,0.05705524037209938,0.044287851999040055,0.031324210608759756,0.036020391876919855
2013-07-31,0.0,0.0016060974908805533,0.0,0.0029146838849163394,0.0024204832053465325
2013-08-31,2.0298922384926862e-05,0.002560387193822838,0.0,0.006729253246736691,0.006088193051631868
2013-09-30,0.05906828675765402,0.06401096070930395,0.08629220851543573,0.04748783671177898,0.07637895743355445
2013-10-31,0.004436576018033209,0.03730507041621896,0.003626460214449463,0.0379714474779385,0.028711847492442533
2013-11-30,0.08810573759800551,0.17064586643803445,0.09680032282919335,0.09641026726814585,0.09007828840712796
2013-12-31,0.01867494590407258,0.12408597767921711,0.0221992105067172,0.0554657812776634,0.06995474229753747
2014-01-31,0.01987439949568718,0.17895018138559168,0.02201895651617451,0.08255836505659,0.08891181496223083
2014-02-28,0.3595881761300052,0.5800939519246918,0.44093808080076474,0.5489845306294732,0.5130981173440174
2014-03-31,0.2990767039698216,0.3210007969312312,0.2800082677762048,0.41418423759949874,0.3109439135649454
2014-04-30,0.08086790746487153,0.12029641498924128,0.05187238772830003,0.09063110108924616,0.10472677110366817
2014-05-31,0.017286737624978878,0.05787651522253876,0.01877051275951591,0.03511221167621446,0.04889867651172197
2014-06-30,0.0,0.006613216282327052,0.0,0.013622489093521853,0.012248598515178762
2014-07-31,0.0005434826632165765,0.0018711915211185519,0.0,0.003034512000959848,0.0033665706147217277
2014-08-31,0.009973467310297236,0.015231723782007333,0.010643067088701079,0.013144290655804528,0.02220112724393297
2014-09-30,0.03736762722217165,0.08238583346182084,0.03835091200104536,0.024484115027826422,0.05697417504198181
2014-10-31,0.032716207986501045,0.13050347155915534,0.07619492392849306,0.07799185073850266,0.09589736359679296
2014-11-30,0.19060188543855827,0.269662044651771,0.1898778255341214,0.23850801596089494,0.2288289782153195
2014-12-31,0.6702809277709534,0.9255600610679781,0.7526290052928466,0.7677932328113591,0.5564065643191561
2015-01-31,0.007026858468516983,0.1477293833944874,0.006494959869716101,0.06446622466695157,0.08733649715605145
2015-02-28,0.19566794107646746,0.30111153452418643,0.20396250557566578,0.2906530181096556,0.2616365546108075
2015-03-31,0.01618778372764951,0.08690909448415655,0.017596797882277946,0.08633226653100831,0.09234652085440824
2015-04-30,0.11309604394369292,0.17499106913685736,0.13095354796865355,0.12836446017883313,0.14360319094786625
2015-05-31,0.000959385542251996,0.04774267234757827,0.0011836470845371949,0.023807653234797044,0.025278394801938206
2015-06-30,0.0041351178037887975,0.02240803217674241,0.002779766714604703,0.017162893999747828,0.025763402210000858
2015-07-31,0.0008739476308530341,0.0047402658259219415,0.0005408415244218683,0.0051356372534603545,0.016217666793821264
2015-08-31,0.0009512922242865694,0.00417437261891859,0.0008013491249995126,0.0074473530295129,0.007806025859162513
2015-09-30,0.007432827111853681,0.01632976732235806,0.007631033804114162,0.018722422006354413,0.016199369181441416
2015-10-31,0.015184008745129407,0.05026153161152673,0.013562721122437978,0.05081054953842102,0.042927952431493256
2015-11-30,0.18265444077274223,0.2540321545307552,0.1966392261520316,0.1800240341723594,0.22176105503298413
2015-12-31,0.1960333322641188,0.40327505268463887,0.21961511252468818,0.4632315884860662,0.4229831916100425
2016-01-31,0.5006931359745675,0.6618571667297224,0.5426598961477299,0.8356693902427662,0.23745464644453493
2016-02-29,0.05992488114469122,0.15869882883504435,0.06518586809716154,0.11948986258427091,0.29126513042626795
2016-03-31,0.5220005628225626,0.666725572390651,0.5772327235717644,0.6728040385969434,0.5753587207122417
2016-04-30,0.05153257405838432,0.13097120486718253,0.055243015567005525,0.07966084942762665,0.14993524704113473
2016-05-31,0.04566895076562578,0.07620769579361977,0.05772529832499369,0.06923971925661923,0.0710772044842804
2016-06-30,0.008136558816320302,0.03459920540141435,0.009477165292394864,0.020559541489451518,0.028251045585739324
2016-07-31,0.0,0.001061892536560651,0.0,0.002894511845882815,0.0017314760846565188
2016-08-31,0.0,0.001535435527718229,0.0,0.00672557456428037,0.004495016411120721
2016-09-30,0.0,0.005354921142767519,0.0,0.010049276901943419,0.009594363081095979
2016-10-31,0.25522856407862415,0.3924759501908084,0.2996986510487918,0.3270531999065133,0.4652255318399723
2016-11-30,0.16378015667669024,0.3152082964825652,0.17654126876461115,0.15218898895836822,0.22827172787080058
2016-12-31,0.3227243155376838,0.4710586366601297,0.3962667626891393,0.3366967312691703,0.43761107188381615
2017-01-31,0.6661813186969202,0.9218272992197636,0.7243739046699265,0.8915852642542502,0.8231397605472724
2017-02-28,0.6379574852524091,0.9705383015190818,0.6983223351384821,0.8158622862982761,0.7777805264670759
2017-03-31,0.21742426669864104,0.3346748587255069,0.23325948118685022,0.26472882048650537,0.29102818678061976
2017-04-30,0.2279604252648289,0.36346314846519184,0.24236464035578054,0.27750134374304086,0.33179512319679483
2017-05-31,0.008166826608711378,0.035792266336643314,0.016510711887268534,0.029827232254220466,0.020263398665086956
2017-06-30,0.042466191080582534,0.03382440411008792,0.04898054766899672,0.029552532532426415,0.5184005679036712
2017-07-31,0.0,0.0002122635996388051,0.0,0.0028599886505455705,0.01519557021002263
2017-08-31,0.0,0.0008405260337326984,0.0,0.0066176683128499674,0.004012416081803457
2017-09-30,0.001263258120892106,0.012471797200377485,0.001147686505848678,0.01329726782389025,0.024314670181369964
2017-10-31,0.025971787888996185,0.03262897387784462,0.027651288062485298,0.04864041476574463,0.02019465954063404
2017-11-30,0.2696631088618447,0.4692669455557811,0.2855502819592248,0.2939224269471136,0.3780404798271779
2017-12-31,0.010455320542700994,0.09170257471849765,0.01168059964532181,0.0576203711712295,0.07807479139488817
2018-01-31,0.32625094266690896,0.5101643624337548,0.34099199447901035,0.45606071523341446,0.3923117882290477
2018-02-28,0.028594031425074867,0.12858820266606752,0.10255251490750261,0.05384179882265968,0.14871935182675966
2018-03-31,0.40515094586161116,0.46007232969636835,0.35171604986196126,0.39803708487601686,0.4023393916444999
2018-04-30,0.2195207969049223,0.27498826122196257,0.23204670474292569,0.24950898365392965,0.2686695349943279
2018-05-31,0.02078721374671926,0.05435404692544354,0.02178495797210513,0.031136346001630434,0.05191805718370135
2018-06-30,0.0,0.004679253875275029,0.0,0.011701816844651242,0.016971491848872026
2018-07-31,0.0,0.002554467410915906,0.0,0.0028775820072702548,0.010413042704356204
2018-08-31,0.0,0.0004271512912995287,0.0,0.006029963059643,0.0074834599410333455
2018-09-30,0.0,0.005420241597261963,0.0,0.009907371701612343,0.012012478452421791
2018-10-31,0.02173836166005602,0.052516512508444614,0.020072115875667314,0.058966151584203604,0.05574605731191695
2018-11-30,0.25424052153456006,0.44577005520610813,0.26924608932231386,0.250369871581636,0.28684342294929194
2018-12-31,0.19742793760482347,0.32104601011789674,0.23052044088889265,0.2280588441103223,0.27381802926918297
2019-01-31,0.41863379872204554,0.6334554093413934,0.47055916285459054,0.5299175474100479,0.4592071063907619
2019-02-28,0.8015321981794594,0.9232040019914258,0.9116590661529539,0.9500217119968927,0.7243232856971656
2019-03-31,0.3300481466439673,0.4268820892346128,0.38656159452304734,0.425336098221367,0.38463151802668794
2019-04-30,0.07344173642340543,0.09446897127768762,0.08253207146821105,0.1028786828675205,0.1265962774608552
2019-05-31,0.25912643425933896,0.25303694975191293,0.2937202123492171,0.19899600803004186,0.23837907089545637
2019-06-30,0.0014945825673127618,0.008718014840213461,0.00020053174542231927,0.015071345000352265,0.011805819068156809
2019-07-31,0.0,0.0002336907294362251,0.0,0.002909368673404538,0.001312174448394901
2019-08-31,0.0,0.001536763913342773,0.0,0.006498313324353016,0.00887825041945365
2019-09-30,0.04483222584083122,0.04485688731463128,0.06583511898452321,0.03263595829836735,0.043430440159077086
2019-10-31,0.000431098280639676,0.024111507614714103,0.00022509927263375778,0.02703746017260452,0.029498014062790272
2019-11-30,0.041390927159787434,0.15415689574231614,0.14895336986322008,0.07558004035605799,0.12374050432548253
2019-12-31,0.4205773489625579,0.5371247038640353,0.40200632464554004,0.41481630030818323,0.40140309783318723
2020-01-31,0.11926126440850995,0.3920688261801771,0.1352635299878991,0.2327395057577897,0.281130041526537
2020-02-29,0.0,0.1502042150410736,0.0012716974475635884,0.029557755952131674,0.14470227969005442
2020-03-31,0.10050860002643904,0.2418143033551213,0.09544309357363945,0.16669229276742278,0.26592770592742726
2020-04-30,0.07730748049311344,0.12500626736947218,0.076756441875555,0.09162332840243112,0.1391771000975731
2020-05-31,0.11323471644600056,0.24028278224591498,0.12707564756702106,0.1036804605780599,0.15211460367702948
2020-06-30,0.005773692918482018,0.024755915229304763,0.009023624986208371,0.014375034627247724,0.012314102619576718
2020-07-31,2.256547964189046e-06,0.0008194779616874387,0.0,0.002896997068325314,0.0009712135230045973
2020-08-31,0.002374887374335386,0.003914526874672229,0.0014466547038697682,0.008765211077832893,0.011419768125693956
2020-09-30,0.0,0.006588150721277153,0.0,0.010586835654863404,0.013346764215583059
2020-10-31,0.0,0.055093713241264886,0.0,0.028043095946889578,0.04217094497967048
2020-11-30,0.07322522418275221,0.24153255134469176,0.06729348188009848,0.08466201646115507,0.16390801304567898
2020-12-31,0.13209297950030152,0.34196555758760117,0.1488087882602729,0.14355228965681896,0.2265682127644912
2021-01-31,0.18807537593064197,0.4353890436030515,0.2163752427788355,0.29117250119240135,0.36956580687173707
2021-02-28,0.10477321185746451,0.2755821154437894,0.10281567056635892,0.12174327776029335,0.18319922105643074
2021-03-31,0.14916957361029895,0.21941330667513734,0.16380965389418464,0.1632660310443175,0.19147539398013444
2021-04-30,0.009572400087387597,0.05407437455678189,0.01202437752734282,0.053944762656023736,0.053475561363060004
2021-05-31,8.923101866683429e-05,0.03303085283980271,0.0,0.020642859602219163,0.032824477237996176
2021-06-30,0.000931342464148323,0.007825037081412023,0.0,0.011567595820539688,0.021092858747254365
2021-07-31,0.0,0.0011327683841434516,0.0,0.0029160696351488817,0.0037943323854407163
2021-08-31,0.0,0.00039717704661801595,0.0,0.006168998503539733,0.0015889928786260686
2021-09-30,0.006107589759032814,0.0163961330208089,0.0071583210912080295,0.014743436423050437,0.02314190012209211
