,sm_smos,sm_smap,sm_tc,sm_gldas,sm_fldas
2012-10-31,0.08747411616710106,,0.12844195630501648,0.8069302846727747,4643.165702200754
2012-11-30,0.23648308974309518,,0.4710221154255812,0.9180277279150448,6022.955114555904
2012-12-31,0.40483996682009105,,0.8693022821376002,1.5728181214182881,8748.458656146287
2013-01-31,0.34487144260839386,,0.8652687512720565,1.742333669786198,9146.204885567631
2013-02-28,0.27168685282948035,,0.8150182641025506,1.7079420969885297,8824.50725594547
2013-03-31,0.20973854334950331,,0.755253531758833,1.6295356996354902,8528.873990822936
2013-04-30,0.17583088497115656,,0.6158428492028989,1.5951720030357013,8110.022864856393
2013-05-31,0.0862176942774803,,0.4473442778786636,1.288190024117105,6663.350136789027
2013-06-30,0.10166816567255864,,0.3119664584041412,1.0564489690425256,5686.227965452665
2013-07-31,0.08401584982980671,,0.22022311922266355,0.8998311135342608,4860.522953066051
2013-08-31,0.06999741656428299,,0.1741045936706259,0.8150230048942945,4384.870248514922
2013-09-30,0.08147529068559589,,0.1451048569880094,0.7964322831119073,4300.1811558144955
2013-10-31,0.07538620289290066,,0.12493608968673883,0.8189045069630861,4671.59824400662
2013-11-30,0.1116615813088755,,0.15480955641133176,0.833031410533492,4833.360477921738
2013-12-31,0.14078817738639146,,0.16424450529641416,0.8700669647134658,5266.504599504644
2014-01-31,0.09072001137897208,,0.15880161472391532,0.8970982608849378,5150.7475328812325
2014-02-28,0.28615607669600823,,0.46704167134750124,1.1333769093099153,7093.355757253243
2014-03-31,0.319319118313903,,0.4898810667453741,1.370708938337768,8039.364243857167
2014-04-30,0.185242846757102,,0.42639700765997185,1.375842971860938,7956.981783796602
2014-05-31,0.08270791214443252,,0.31626244217434357,1.161994238508628,6675.434401686603
2014-06-30,0.06299682720449162,,0.22571931917733645,0.9518408038266374,5522.592356113664
2014-07-31,0.06288388834681959,,0.17118379468800002,0.8346368033098137,4737.137159874608
2014-08-31,0.07139960470019233,,0.14116610805760002,0.7892015174695803,4392.788170500263
2014-09-30,0.11656926167181668,,0.12132017808203295,0.7777573126115875,4334.553454089162
2014-10-31,0.15897521305168677,,0.11160043820212706,0.8122564000132847,4548.913745697775
2014-11-30,0.20360122272020498,,0.19262522201871063,0.9343491506200352,5648.963355480763
2014-12-31,0.4116774765830095,,0.7858392422159058,1.3696154065468802,8158.469549110931
2015-01-31,0.2751677884586599,,0.7463339651023811,1.5104216442015397,8464.988738476526
2015-02-28,0.291494028931462,,0.7717938828420519,1.6733888020388883,8466.47632546327
2015-03-31,0.1541073939838371,,0.660601007829233,1.5839880402904867,7901.760637092397
2015-04-30,0.13087136140908215,0.08236660485244506,0.5938167994259577,1.4122855905525729,7248.7550154041855
2015-05-31,0.07604169054641893,0.029256538183914906,0.4492206948171294,1.2127001467292824,6461.217463542738
2015-06-30,0.05094015417670383,0.02988872208934463,0.30967994243312946,1.0129483778306096,5478.888359359074
2015-07-31,0.03718857904878909,0.02744061929063024,0.2182594405773553,0.8710227081488409,4696.963452290684
2015-08-31,0.033396469285333456,0.028240528349788505,0.17189781917816474,0.8037709811168807,4328.933814300458
2015-09-30,0.04527493742765197,0.02772356111955406,0.1429208657751341,0.7761757983932648,4189.544812366661
2015-10-31,0.059698549097286585,0.03868022364977666,0.12941046828212707,0.7788373980465396,4588.925501070325
2015-11-30,0.20255746664167715,0.08268669737675688,0.34188549168790594,0.9421307649520146,5712.713612772104
2015-12-31,0.3504169472385423,0.21802545087813405,0.6266940102390965,1.3139498374541287,7090.5259564899025
2016-01-31,0.41297807666523834,0.3418187108100519,0.9081053715901742,1.894912975240207,8691.772625185688
2016-02-29,0.30405787354706193,0.2707951201810406,0.8783047938999718,1.9361488024495843,9184.749627876026
