,p_prism,p_gpm,p_dmet,p_chirps,p_psn,aet_modis,aet_gldas,aet_tc,aet_fldas,sm_smos,sm_smap,sm_tc,sm_gldas,r_tc,r_gldas,r_fldas,r_ecmwf
2004-01-31,0.23520750717892028,0.3328309227071144,0.21871100118755446,0.276793412714854,0.2844594867567101,0.05148398981103211,0.07004692012497098,0.08200206461174273,0.10782516547419713,,,0.8928290473345506,1.696223645461104,0.00010159078649411762,7.810468747381757e-05,3.753101265954591e-05,2.194447952973609e-06
2004-02-29,0.45570598985021127,0.7363732851700359,0.5348306632892125,0.5511382694389694,0.6442503888462757,0.072508155076103,0.10977169779883313,0.13007178562161018,0.18277581326343353,,,0.9855937626858917,1.87776055492548,0.00034711890129411757,0.00025029789610568707,0.00014052079805431362,2.372757758992279e-05
2004-03-31,0.08844385946776308,0.10539772653207763,0.08323602620853411,0.1028751053550505,0.10023002734963277,0.13343663854953966,0.3040056843282901,0.21412261244791453,0.30154171349748676,,,0.8748339925799155,1.8567921157838807,0.00010159078649411762,0.00023289531699252432,4.000969930075961e-05,1.1028150954405466e-06
2004-04-30,0.019253157673792484,0.057886923200552866,0.020448358669068658,0.03710554863813399,0.08427989756497299,0.1167670983990478,0.3654583412831336,0.22949638981762857,0.2979923456371748,,,0.690057077887699,1.6029327779898561,0.0,0.00020246018491762918,2.7232310548576304e-06,1.0021995795708077e-07
2004-05-31,0.00806594234417573,0.03853575258821214,0.0052381943654601455,0.034945930324476675,0.04590746497273829,0.09271060097005406,0.3022829712217275,0.22396635679934318,0.21677221223944151,,,0.48627267536896,1.3205660687957093,0.0,0.00015408981263396305,1.0255629517660953e-08,3.0344733052393966e-08
2004-06-30,6.482859014398934e-05,0.005579854939134964,0.0,0.012416610917638734,0.00489423496769674,0.21371391147967347,0.1747811753150263,0.118907613868651,0.11868836110967088,,,0.31962751510889414,1.0933108440898023,0.0,0.00011996230879855562,9.536283466418457e-09,3.385890372266956e-08
2004-07-31,0.0,0.0006340920162734582,0.0,0.0026943163088916458,0.00022501593688761823,0.18950992365389174,0.07170059084854796,0.05740694773998981,0.04501028934436207,,,0.22808170521539767,0.911695988359737,0.0,0.00010661257753782194,4.0620095149034735e-08,3.3250987970127776e-08
2004-08-31,0.0,0.0004941271133764108,0.0,0.008331446652415307,0.0015661797085418704,0.12141168057709291,0.0341647302723152,0.03478234707149253,0.02197987571764203,,,0.18006785085680943,0.820720489929482,0.0,9.507127259430176e-05,9.5487385194931e-09,1.2245151713782666e-08
2004-09-30,0.005058240110704668,0.009179865319800425,1.1051372608026688e-05,0.01717916701511798,0.019099189877765304,0.0560294702702938,0.020923559873271682,0.028060402753151765,0.018405492060764115,,,0.14970454362112,0.7885913568607015,0.0,8.395790836803366e-05,9.894549753592235e-09,5.710533501120175e-09
2004-10-31,0.2850969922437075,0.3675976790876244,0.2767374172805067,0.2665175220439698,0.3915824444657441,0.05688641877319969,0.05759621791076618,0.25710424430369927,0.053892251104221765,,,0.31168576141552945,0.8625184112708644,0.0002946107640705882,0.0002718912757582935,0.00011012728310977712,7.809832880103589e-06
2004-11-30,0.1709867536586701,0.18521300804221932,0.2240436982124089,0.11861815838241868,0.14424116403925946,0.03685793965250255,0.08116274045560226,0.11492352895111808,0.0857311679556493,,,0.41167865115949176,1.1190367053484849,0.00012238327189803918,7.182252121312036e-05,8.606882873689269e-06,1.6958547192274354e-06
2004-12-31,0.3654956830042886,0.6132789600956007,0.3922476306958671,0.44439081709511824,0.544588160369475,0.041816272768503415,0.06828247404859346,0.08245660929093805,0.07656081527996064,,,0.7738072220527435,1.3238504082399034,0.00045232435305098026,0.000236584666131377,3.805761705882922e-05,1.3483863695719195e-05
2005-01-31,0.35340768755311125,0.4828480827412787,0.3760914980092643,0.33336980158404117,0.43913744176087083,0.0302640897531754,0.0759828870448156,0.05445434600455412,0.1015094843969211,,,0.9484467776042165,1.7294746682308488,0.0005912199810274509,0.004701522031540344,9.553290524557316e-05,6.0105479320136704e-05
2005-02-28,0.19511186665066887,0.26535250190158166,0.2088147471311922,0.2772473287369152,0.2856195847503213,0.0933988700284974,0.11708390065938844,0.12235314925869412,0.16925445685016635,,,0.9639322453823248,1.7956307546137307,0.0004324201580392157,0.004234126373454307,2.3336418504513144e-05,1.1429937785647897e-05
2005-03-31,0.23892731069751635,0.430977789470543,0.2573135484590133,0.2675839961460294,0.4394804662136582,0.14133160090907365,0.2631135819855312,0.23039503485486443,0.25576542205042935,,,0.9475771415684519,1.836338387106895,0.0002407515613098039,0.004322567093163544,0.00013209586405894656,3.132437523125597e-05
2005-04-30,0.0973793795705021,0.17961543066682786,0.10395783559217346,0.13126980601278382,0.1924121321531236,0.12403293954971517,0.3519511287121375,0.2343802659166137,0.3196846357935222,,,0.8572217143826071,1.864001618276364,0.00010520545175686272,0.0018715793706068314,1.5089509227229854e-05,3.837778360198292e-06
2005-05-31,0.1954219805025716,0.3609696624785856,0.22243536414691847,0.16253336484711137,0.3317302158024607,0.16791647781547434,0.38525188141214384,0.2955798857923138,0.2884189182756512,,,0.7252292152789835,1.7971579134432576,0.00020318157298823523,0.0008917918583350294,1.2827799191035513e-05,7.773902026546001e-06
2005-06-30,0.07247592160962069,0.12885779599644892,0.09489024841423735,0.028112924964593233,0.10792764761868077,0.1834888154259659,0.3935983722224825,0.2346672849855989,0.24006295424456103,,,0.5123896593998306,1.5402984980799792,0.0,0.0004992797504569201,1.302380378554511e-08,2.20144759656635e-07
2005-07-31,4.244487510246465e-07,0.0004512739040730769,0.0,0.0026977586703075904,9.178695611878934e-05,0.14809906670836606,0.2838377932791773,0.09488475609608311,0.09264724423600147,,,0.3232359064853083,1.2024845662857175,0.0,0.00036049812658323635,9.51248033176955e-09,1.3709020415778254e-07
2005-08-31,0.0,0.000490453695669257,0.0,0.005890326559658296,0.00015569306040429302,0.11838309599212607,0.07603840174414733,0.0489445653759149,0.026492812237979505,,,0.22906548024380236,0.9674818826927711,0.0,0.0002814922455987267,1.3898627361722302e-07,2.958527508861878e-07
2005-09-30,0.0023329421523209442,0.010606582352122244,0.002019029661097865,0.014536183277557648,0.018221559194919693,0.08023553679486985,0.03691264509696304,0.03357721204006078,0.01506711454120854,,,0.18027677178458357,0.8745560046637151,3.614665262745098e-06,0.00022773989223106407,9.385224705596228e-07,1.2479316444022982e-07
2005-10-31,0.062429823200123316,0.08501108288585935,0.06797175085745849,0.08530227026591293,0.07991474067996268,0.03631333681067665,0.06070881993013749,0.05841516138538471,0.040878037316621006,,,0.1552538303632565,0.8724285808121967,0.00010159078649411762,0.00020443475285133284,5.920524320285081e-06,2.297931886757121e-07
2005-11-30,0.1934683481215955,0.3098866284834242,0.21842891676815865,0.21662580993049846,0.2944185534075372,0.039064501312884636,0.08094377683374011,0.13106152417385614,0.0707023027633323,,,0.27178110912512005,1.0038721124042493,0.0,0.00017371768342665144,7.762698954895806e-06,3.922985542222565e-07
2005-12-31,0.7961102242723255,1.3457561901721413,0.8941835379074206,0.903997530476709,1.2001676043193077,0.02685901070539489,0.06993437198234662,0.0908704490544996,0.08406462593213376,,,0.8993199687679999,1.347062342567834,0.0002978158338823529,0.0002051677905406538,2.7296442726473664e-05,6.610309890883109e-06
2006-01-31,0.269603018987773,0.537934221995753,0.2370630044780664,0.41164405097253604,0.5559698823687341,0.04982033374276389,0.10235012999478256,0.09549376808454631,0.1334694234765979,,,0.9727632147636707,1.991239257893953,0.000400360943717647,0.00026585076796205895,0.00012836190063928506,3.718137564347445e-05
2006-02-28,0.2288657433952131,0.3672158155752914,0.2384638790262929,0.22707047753708415,0.2775999807205959,0.0743105976357637,0.1558320898443688,0.1519521230722443,0.1960722649510175,,,0.9784302893152377,1.9140829999865443,0.00010159078649411762,0.0002588657687219181,4.6498083872263915e-06,2.5204335194889233e-06
2006-03-31,0.5184775107179957,0.7993432335141436,0.5751563120182961,0.6078008552241269,0.6978326510846987,0.08891744676261912,0.18060828746631433,0.19858668403556312,0.20856931692794745,,,0.9865850579425883,2.039805902977305,0.00034711890129411757,0.0003837468781929984,7.416825757439469e-05,3.241890715209059e-05
2006-04-30,0.3917414555171439,0.6355618051435638,0.37762860917300806,0.3655954532104585,0.6561539628702843,0.12991817841018105,0.26214388304678415,0.3092478056177227,0.29637892674940536,,,0.9835658282080378,2.0682988998921283,0.0004970404669019607,0.001993609891621818,0.00025187919258657044,6.358345314770236e-05
2006-05-31,0.04190806385591939,0.06751417399468235,0.047992323280554756,0.04675165112144354,0.05814764145786065,0.17105203060358135,0.40211277709953075,0.3374933465494238,0.37105907793258097,,,0.7127249309045459,1.6898437825280725,2.0392168180392156e-05,0.0012096822077485362,1.7702893419238656e-06,2.5659519542453334e-06
2006-06-30,0.001134323340048267,0.011651471477405,0.0,0.011794517924248462,0.005290658761467212,0.17186417841986357,0.3291926294341335,0.27787834937779415,0.3086978477347403,,,0.4475188012923482,1.3637198292242663,0.0,0.0005826143769419389,1.0530551320019384e-07,1.0873551568134158e-06
2006-07-31,0.0,0.0005536419252805975,0.0,0.0029830508284700475,0.0002112403487345182,0.14891198144111284,0.16196328185878314,0.12091144051951963,0.14090094707777795,,,0.28499100738258826,1.0617789589612692,0.0,0.0003583282161141182,5.046579742381768e-08,6.992370879180291e-07
2006-08-31,2.3682781880389816e-06,0.0005120926587643453,0.0,0.0059475205284418,0.000346340257488736,0.1689680263258469,0.054575792415187216,0.05786858066077804,0.03332678769200154,,,0.2125201447755294,0.8982934511574097,0.0,0.00026194895577634947,9.441685098284679e-09,3.8137224525119744e-07
2006-09-30,0.0002459723401122227,0.00035668056831830583,0.0,0.010891156596957396,7.171439620239859e-05,0.08123076498065171,0.019636659878238098,0.035361484268594534,0.013451707439476244,,,0.17110770202624004,0.8302618303910305,0.0,0.00020361210024769278,9.488912637421441e-09,2.4348023431394615e-07
2006-10-31,0.005398001120042531,0.016591832547593898,0.0026670849973102688,0.03284677627593084,0.028359584440865122,0.03340028480597459,0.030051071019703106,0.03473813379432901,0.02739224609560445,,,0.14392355267162354,0.8196687308774926,8.515997250196077e-05,0.00017864655171941578,1.8390956586210032e-05,5.868315575999372e-07
2006-11-30,0.16265145150496046,0.27696774298874555,0.17075253246884953,0.23775649259103307,0.28439146274420096,0.04216390159907559,0.06777505811153774,0.1208601921198443,0.07473262167624864,,,0.22886043072752943,0.9490163307273628,0.0,0.0001486675543046351,6.684844089556435e-06,3.6457928940525234e-07
2006-12-31,0.27655310924436516,0.47688249773339575,0.2895049067156923,0.38066872286989045,0.39949312214655275,0.03721230834941832,0.07193484192706188,0.09637554504581416,0.10036386775916001,,,0.4483996063731953,1.1571266122892117,0.00012238327189803918,0.0001448775109487469,5.399650382792466e-05,3.071306746486355e-06
2007-01-31,0.0030161020153434996,0.05455843368668475,0.0,0.04106096338684024,0.059279059255626536,0.037618838024004134,0.10795998377062704,0.028064601118113354,0.0822158014283884,,,0.42883868998716235,1.3647407597203847,0.00010159078649411762,0.00012668953432852856,3.602308288574743e-06,2.1027605805976717e-06
2007-02-28,0.36941984762154767,0.7015637875432479,0.4301804257606266,0.4526348428998661,0.5709578141192492,0.06841591802902967,0.11458008644393093,0.13050014069123647,0.12182636630069521,,,0.653619132911134,1.5347699660660596,0.00020318157298823523,0.00012787367105586702,5.802991134063234e-05,8.668943531138524e-06
2007-03-31,0.014462881079919259,0.06212936953530904,0.021711851922965285,0.07295398345332992,0.06828194768861894,0.11213563997679044,0.26240898613030267,0.09998869574213722,0.24299121584564418,,,0.5549221316656189,1.6151829279508587,0.00010159078649411762,0.00010603863370219828,4.372449683243234e-05,1.6211621303778066e-06
2007-04-30,0.1314481838561027,0.19169680760246113,0.15681546968999707,0.13552734938124988,0.16445046923244608,0.09468549967577734,0.3339549680979996,0.17087363181220627,0.2608777578048354,,,0.49923240274040476,1.456729283570533,0.00010159078649411762,0.00011012773157485945,4.1365087357445836e-05,8.161400050637768e-07
2007-05-31,0.038588281509356274,0.05139967489840799,0.04733470605051008,0.04049008153061038,0.05332093277930775,0.12087745862963713,0.33524360402817044,0.07847045847170904,0.22250517798399147,,,0.3674401913627106,1.264495788458185,0.0,8.20518104177138e-05,9.664846107313211e-09,1.4688794930588966e-07
2007-06-30,0.00622031229582858,0.026485826835337924,0.00925298397021415,0.02057142111662098,0.018826255225192927,0.16965820395182118,0.18127221510448555,0.03901680168794156,0.09352500925928013,,,0.2580918716175059,1.0208061775084172,0.0,7.354938768418666e-05,1.0015384841171788e-08,6.507981880085141e-08
2007-07-31,0.011425127356407062,0.01689354367848564,0.007781564985301271,0.0032406362869559038,0.009291624736883134,0.16887412442144825,0.07831918637222482,0.035946330674008264,0.03209598508090851,,,0.19120059926046115,0.8697824512656471,0.0,7.157884651878748e-05,2.2727514128574364e-08,6.347963718853744e-08
2007-08-31,0.0,0.00047801667922571896,0.0,0.0058569956742331826,0.0002399029065186019,0.13755398027132557,0.02884459504955528,0.016135609831263532,0.014351127495028131,,,0.15473346374957178,0.8019313052816246,0.0,6.797407681501988e-05,9.441589235352832e-09,5.645185388911004e-08
2007-09-30,0.029964133290576064,0.04813413035325892,0.03691726859644746,0.029656116698948017,0.040013515643052146,0.08257749309578279,0.028755085446852843,0.04156464037576512,0.01991999923005146,,,0.13110826780069648,0.7848032573286512,3.614665262745098e-06,6.309555492891377e-05,3.2734748036315358e-06,4.2123266787856227e-07
2007-10-31,0.11963882309121965,0.16458002290930648,0.14018573626879816,0.11547311544618925,0.20651008576696459,0.042727052217128,0.09512998314142919,0.11387050997629802,0.059139640649924365,,,0.12719230214987295,0.8805155487311824,0.00010159078649411762,6.286899839098433e-05,2.8358719214164446e-05,3.8885392640525216e-07
2007-11-30,0.06265351925391217,0.0682637245395264,0.04485418321825839,0.07283709469457236,0.06515290863994239,0.04008689378183815,0.06363300077890453,0.04997678858292272,0.05495176216973913,,,0.11986547441061647,0.9112705778175226,0.0,5.826335083676548e-05,4.0916688864702246e-06,7.140074999846664e-08
2007-12-31,0.28952863281976426,0.4227089530965459,0.34616286749973435,0.3180597892819337,0.38468289954766055,0.028398511811378178,0.06201094587638038,0.08001350237118472,0.057129349644596344,,,0.3657909394359718,1.0297882618054284,0.00020318157298823523,6.31579831123392e-05,6.136935755481268e-05,2.9488001986422955e-06
2008-01-31,0.5898925100932589,0.7652098116243817,0.5999548667139866,0.6189980109376515,0.6371068165189353,0.033324462031568365,0.07545935091144207,0.08618183550671371,0.10674855042481672,,,0.8205438771862589,1.438744803228086,0.0004463883786274509,0.0004493184515103816,5.295195155679686e-05,2.2791872585730226e-05
2008-02-29,0.2310394299314127,0.3283084486993556,0.22597335573937496,0.25503959742543236,0.2323165217962749,0.07196163085209281,0.13572557152006937,0.1323291499780083,0.15772950897314644,,,0.8665181828324896,1.6831408633123384,0.00018783587453333328,0.00010911779280586034,4.710068636621568e-05,3.346591911227505e-05
2008-03-31,0.016547596229815113,0.04585731768299487,0.007608321759503524,0.07443848496429432,0.1217575984669571,0.0661370279108526,0.2734642383247951,0.13689312004610077,0.24786693078469452,,,0.7624015194834823,1.6524988084409282,0.0,0.00010878349455331443,6.82247582094792e-06,6.032923942495795e-07
2008-04-30,0.014427675105892964,0.03207644761511464,0.013543868582057236,0.04838016132588503,0.07407508343459196,0.10770337748405366,0.3298410496166107,0.16524486580872938,0.2697799877540116,,,0.6004749466395106,1.474959981905066,0.0,0.00010988607066670953,1.0127170718951307e-06,7.646991176090988e-08
2008-05-31,0.006862445150925992,0.016470390188968606,0.004790935471940744,0.024710032540656124,0.044321530680262775,0.07590795445473428,0.2792617854567678,0.13407747981037416,0.19113648006271705,,,0.41985233165492714,1.2237474098861305,0.0,8.789093364120337e-05,1.4825116271419682e-07,3.9711815816795127e-07
2008-06-30,0.0,0.003909667059336174,0.0,0.0113292773612998,0.007527785303014274,0.14362721406228393,0.1464240679892343,0.0620408435076812,0.08464850901627863,,,0.2820246418407906,1.0201452918302323,0.0,7.434183282252818e-05,9.467509402156549e-09,3.5735177813324274e-08
2008-07-31,0.0,0.0004722757797559306,0.0,0.002704627842140855,0.0047567014603970646,0.1580753096760171,0.06131809825837464,0.03690390186484508,0.030387278066272616,,,0.20832690835817413,0.8682151437773835,0.0,6.968483179657471e-05,9.441584302774459e-09,6.432873362700144e-08
2008-08-31,0.0014281446381530596,0.000984674762544779,0.0,0.006038848386180998,0.0031854553991218447,0.10833519841849017,0.03352214085769572,0.025373419235646275,0.01485469543082564,,,0.16751457370112,0.8014293685108165,0.0,6.482946937633467e-05,9.442139607838429e-09,1.9236512745127957e-08
2008-09-30,0.0001247969642344589,0.0003750848287101137,0.0,0.010787630840555684,0.01053378974462491,0.06138021866382003,0.014477455128421036,0.018158089884887065,0.0057994967492876566,,,0.1408849658795671,0.7757853125875807,0.0,5.9289401903733215e-05,9.54208749284216e-09,2.2753585871528177e-08
2008-10-31,0.07731853021190505,0.1053402627609846,0.1490396968601569,0.11963797013350681,0.08445022607181363,0.04571112811118433,0.04151300125042983,0.07320446992596155,0.03475448935338227,,,0.12497026460611765,0.7875121664923448,0.0,5.984924723965962e-05,9.088288724014614e-07,1.1734344182668947e-07
